metabolite,n_taxa_x,micro_r2,micro_f,micro_p,micro_q,n_taxa_y,geno_r2,geno_f,geno_p,geno_q,CHEMICAL_ID,BIOCHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,CAS,KEGG,total,group
metabolite_240,3.0,0.021584198820635336,7.0593132431812595,0.00010738056260002672,0.00022597998994930996,,0.0,,1.0,,240,3-(4-hydroxyphenyl)lactate,Amino Acid,Phenylalanine and Tyrosine Metabolism,6482-98-0,C03672,0.021584198820635336,microbiome
metabolite_100001461,6.0,0.02153924209456448,3.4707784406664475,0.002126788431576231,0.002807838659665249,,0.0,,1.0,,100001461,1-stearoyl-GPE (18:0),Lipid,Lysolipid,69747-55-3,,0.02153924209456448,microbiome
metabolite_100001335,3.0,0.02148327853475307,7.003626716081227,0.00011615054654451592,0.0002408415744525992,,0.0,,1.0,,100001335,eicosenoate (20:1),Lipid,Long Chain Fatty Acid,,C16526,0.02148327853475307,microbiome
metabolite_498,5.0,0.02137959581143467,4.133389729266278,0.0010167159466863754,0.0014799768792527037,,0.0,,1.0,,498,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,68-26-8,C00473,0.02137959581143467,microbiome
metabolite_331,3.0,0.021357172483011833,6.4742324695065605,0.0002456696678169787,0.0004440951687460769,,0.0,,1.0,,331,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid,1116-22-9,C05282,0.021357172483011833,microbiome
metabolite_100000882,2.0,0.021344354265736998,10.316069407762814,3.697817375357617e-05,9.407401525277659e-05,,0.0,,1.0,,100000882,3-hydroxymyristate,Lipid,"Fatty Acid, Monohydroxy",3422-31-9,,0.021344354265736998,microbiome
metabolite_891,2.0,0.02131400190836208,10.355525599822862,3.5556974710141284e-05,9.089006556488141e-05,,0.0,,1.0,,891,margarate (17:0),Lipid,Long Chain Fatty Acid,506-12-7,,0.02131400190836208,microbiome
metabolite_100001956,2.0,0.021313767694526864,10.377187265133724,3.480308177032008e-05,8.987609028599142e-05,,0.0,,1.0,,100001956,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,475-11-6,,0.021313767694526864,microbiome
metabolite_189,2.0,0.02122113286573102,10.255223301744868,3.9247155639649645e-05,9.742691804913027e-05,,0.0,,1.0,,189,"N6,N6,N6-trimethyllysine",Amino Acid,Lysine Metabolism,23284-33-5,C03793,0.02122113286573102,microbiome
metabolite_100015790,2.0,0.021137195640474227,10.300158792021124,3.752416771832973e-05,9.415385480256698e-05,,0.0,,1.0,,100015790,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingolipid Metabolism,,,0.021137195640474227,microbiome
metabolite_100009026,6.0,0.02099180830230607,3.3520857051288098,0.002835707129348246,0.003595635838472146,,0.0,,1.0,,100009026,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Sphingolipid Metabolism,,,0.02099180830230607,microbiome
metabolite_100002989,6.0,0.020677390531634754,3.3254506505270953,0.0030221479000831462,0.0037911285935206727,,0.0,,1.0,,100002989,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,106292-55-1,,0.020677390531634754,microbiome
metabolite_100001557,2.0,0.020623026520112164,9.991684865760426,5.078346133624029e-05,0.00012177666748996397,,0.0,,1.0,,100001557,2-linoleoyl-GPC (18:2)*,Lipid,Lysolipid,,,0.020623026520112164,microbiome
metabolite_100000453,1.0,0.020509786361757043,18.531232550791717,1.8580333697063344e-05,5.390590640506032e-05,,0.0,,1.0,,100000453,paraxanthine,Xenobiotics,Xanthine Metabolism,611-59-6,C13747,0.020509786361757043,microbiome
metabolite_849,2.0,0.020429698064521995,9.353815202271853,9.538301911698594e-05,0.0002043211760132713,,0.0,,1.0,,849,caffeine,Xenobiotics,Xanthine Metabolism,58-08-2,C07481,0.020429698064521995,microbiome
metabolite_1528,5.0,0.02035615942776625,3.8108948216033416,0.002014963646971143,0.0027006642036400304,,0.0,,1.0,,1528,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phospholipid Metabolism,,,0.02035615942776625,microbiome
metabolite_1052,2.0,0.020300448312769448,9.977207650819713,5.14322868669002e-05,0.0001229144482751344,,0.0,,1.0,,1052,glycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",600-19-1,C00258,0.020300448312769448,microbiome
metabolite_825,3.0,0.020241865122724967,6.101605372561591,0.0004138080490675761,0.0006929564717164874,,0.0,,1.0,,825,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",66-22-8,C00106,0.020241865122724967,microbiome
metabolite_100001413,8.0,0.020122351888203105,2.2589133571600803,0.02161151184398431,0.022472147271399616,,0.0,,1.0,,100001413,N4-acetylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",3768-18-1,,0.020122351888203105,microbiome
metabolite_100006435,2.0,0.02011119331013922,8.968968128352621,0.00013939916491801803,0.00028240348065288135,,0.0,,1.0,,100006435,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,,,0.02011119331013922,microbiome
metabolite_1128,3.0,0.02009137312436471,6.547391231265666,0.00022026633186112104,0.0004108141903759004,,0.0,,1.0,,1128,2-aminobutyrate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1492-24-6,C02261,0.02009137312436471,microbiome
metabolite_100006295,2.0,0.020090559130325647,9.707917233419497,6.70723425369954e-05,0.00015343976066343543,,0.0,,1.0,,100006295,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingolipid Metabolism,,,0.020090559130325647,microbiome
metabolite_100001755,2.0,0.0200686235930414,9.625422060995726,7.277159142419176e-05,0.0001639104535273329,,0.0,,1.0,,100001755,4-vinylphenol sulfate,Xenobiotics,Benzoate Metabolism,2628-17-3,C05627,0.0200686235930414,microbiome
metabolite_100001106,1.0,0.02004097905543456,16.99464287701907,4.1247645295009566e-05,0.00010097079837840884,,0.0,,1.0,,100001106,"1,3-dimethylurate",Xenobiotics,Xanthine Metabolism,944-73-0,,0.02004097905543456,microbiome
metabolite_100005384,2.0,0.020002184622150754,9.715368474033577,6.655048093289651e-05,0.00015282765165372,,0.0,,1.0,,100005384,O-sulfo-L-tyrosine,Xenobiotics,Chemical,,,0.020002184622150754,microbiome
metabolite_100022013,4.0,0.019964620638269648,4.771983219177735,0.0008162924912852756,0.0012349489406783677,,0.0,,1.0,,100022013,tetrahydrocortisol glucuronide,Lipid,Corticosteroids,,,0.019964620638269648,microbiome
metabolite_182,1.0,0.019959067025127397,18.390086492593564,1.993735858581351e-05,5.6449147803206924e-05,,0.0,,1.0,,182,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,89-00-9,C03722,0.019959067025127397,microbiome
metabolite_823,8.0,0.01974226449967087,2.381539765044062,0.015278738281213225,0.016149191136814577,,0.0,,1.0,,823,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",127-17-3,C00022,0.01974226449967087,microbiome
metabolite_358,2.0,0.019684094729146784,8.102013014892666,0.00032824699409984284,0.0005685850880599244,,0.0,,1.0,,358,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",300-84-5,C00519,0.019684094729146784,microbiome
metabolite_1025,3.0,0.01965861816535608,6.363431093222879,0.00028518851877877793,0.00050517061743477,,0.0,,1.0,,1025,pipecolate,Amino Acid,Lysine Metabolism,4043-87-2,C00408,0.01965861816535608,microbiome
metabolite_100020378,3.0,0.019613625094965892,5.148214677021397,0.0015758905351203809,0.0021572870432230457,,0.0,,1.0,,100020378,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate",103963-71-9,,0.019613625094965892,microbiome
metabolite_100020493,3.0,0.01955931156622759,5.625761891305632,0.0008065231991106595,0.001230733453188344,,0.0,,1.0,,100020493,glucuronide of piperine metabolite C17H21NO3 (5)*,Xenobiotics,Food Component/Plant,,,0.01955931156622759,microbiome
metabolite_100001604,2.0,0.01949934686225907,8.203442348499818,0.000296656255682014,0.0005215527687177552,,0.0,,1.0,,100001604,hydroquinone sulfate,Xenobiotics,Drug,123-31-9,C00530,0.01949934686225907,microbiome
metabolite_100000900,2.0,0.01947056941229619,9.392455794515145,9.138599982775536e-05,0.00019680235285033924,,0.0,,1.0,,100000900,iminodiacetate (IDA),Xenobiotics,Chemical,142-73-4,C19911,0.01947056941229619,microbiome
metabolite_100010950,2.0,0.01924865269124787,7.929079790308997,0.00038886693723568167,0.0006558640927061139,,0.0,,1.0,,100010950,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,Lipid,Diacylglycerol,,,0.01924865269124787,microbiome
metabolite_100015737,4.0,0.019222960567150227,4.473637302917763,0.0013866496642646834,0.0019167543274205524,,0.0,,1.0,,100015737,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides,,,0.019222960567150227,microbiome
metabolite_100001277,4.0,0.019166986411121245,4.646000854488107,0.0010194760073979495,0.0014799768792527037,,0.0,,1.0,,100001277,10-nonadecenoate (19:1n9),Lipid,Long Chain Fatty Acid,73033-09-7,,0.019166986411121245,microbiome
metabolite_100001485,2.0,0.018970107176071838,9.185042142493968,0.00011196039735566118,0.00023352686430692642,,0.0,,1.0,,100001485,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,,,0.018970107176071838,microbiome
metabolite_278,3.0,0.018944622639009756,5.741641020460186,0.0006836101033040982,0.0010733744383728044,,0.0,,1.0,,278,cysteinylglycine,Amino Acid,Glutathione Metabolism,19246-18-5,C01419,0.018944622639009756,microbiome
metabolite_100009181,3.0,0.018872339746075828,6.039901758283047,0.0004488922026154304,0.0007463891576506567,,0.0,,1.0,,100009181,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phospholipid Metabolism,,,0.018872339746075828,microbiome
metabolite_100020409,2.0,0.01885336170732166,9.19468428557395,0.00011083598850489544,0.00023255765445223596,,0.0,,1.0,,100020409,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,,,0.01885336170732166,microbiome
metabolite_1004,3.0,0.01882634924294846,6.082463288134486,0.0004226433168284837,0.0007060747354599076,,0.0,,1.0,,1004,xanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",69-89-6,C00385,0.01882634924294846,microbiome
metabolite_100009141,4.0,0.018825366258311438,4.580791267536098,0.0011439072830496193,0.001645825784795881,,0.0,,1.0,,100009141,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*,Lipid,Phospholipid Metabolism,,,0.018825366258311438,microbiome
metabolite_503,3.0,0.018729127127409373,6.037728601169255,0.00045000551768837807,0.0007464797411066037,,0.0,,1.0,,503,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",56-45-1,C00065,0.018729127127409373,microbiome
metabolite_100000015,2.0,0.018694392224689493,7.467807881676956,0.0006127425281410116,0.0009795543817220254,,0.0,,1.0,,100000015,xanthurenate,Amino Acid,Tryptophan Metabolism,59-007,C02470,0.018694392224689493,microbiome
metabolite_100009126,4.0,0.018657921569063984,4.506000006581167,0.0013063056670080421,0.0018272728080172018,,0.0,,1.0,,100009126,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,,,,,0.018657921569063984,microbiome
metabolite_100000551,2.0,0.018379331728552106,8.865556578789263,0.0001532283435756949,0.0003053355426841273,,0.0,,1.0,,100000551,4-methyl-2-oxopentanoate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",816-66-0,C00233,0.018379331728552106,microbiome
metabolite_100015735,2.0,0.018334765683296617,8.740933303760578,0.00017333099048619092,0.00033756449804631106,,0.0,,1.0,,100015735,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides,,,0.018334765683296617,microbiome
metabolite_100002537,7.0,0.018333969770010783,2.1077631106251964,0.04055016779283077,0.0411928937953108,,0.0,,1.0,,100002537,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",1187-99-1,C01127,0.018333969770010783,microbiome
metabolite_100008955,2.0,0.01830574380335115,8.810751303154008,0.0001617253567310951,0.0003193736036286332,,0.0,,1.0,,100008955,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingolipid Metabolism,,,0.01830574380335115,microbiome
metabolite_100009035,2.0,0.018285932679303785,8.875544531483099,0.00015165588368350167,0.0003037426079456496,,0.0,,1.0,,100009035,1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*,Lipid,Phospholipid Metabolism,,,0.018285932679303785,microbiome
metabolite_100000042,1.0,0.018266211448821124,17.601345937258632,2.98020982564624e-05,7.928482743700376e-05,,0.0,,1.0,,100000042,3-methylhistidine,Amino Acid,Histidine Metabolism,368-16-1,C01152,0.018266211448821124,microbiome
metabolite_100004112,3.0,0.01816213133209299,5.561760919439177,0.0008777945010069354,0.001313896227621846,,0.0,,1.0,,100004112,3-methyl catechol sulfate (1),Xenobiotics,Benzoate Metabolism,,,0.01816213133209299,microbiome
metabolite_100015962,1.0,0.018119128963359654,17.180199311835203,3.70958528230807e-05,9.407401525277659e-05,,0.0,,1.0,,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,,,0.018119128963359654,microbiome
metabolite_100008956,2.0,0.01788150874736083,8.64836242331932,0.00018960369299839987,0.0003640390859004198,,0.0,,1.0,,100008956,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingolipid Metabolism,,,0.01788150874736083,microbiome
metabolite_100006367,2.0,0.017870471237475094,8.633829198543795,0.00019234494511067497,0.0003664950981162861,,0.0,,1.0,,100006367,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",10191-24-9,,0.017870471237475094,microbiome
metabolite_100002356,2.0,0.017753223895044523,8.630381505042436,0.0001929044556060266,0.00036657046146158697,,0.0,,1.0,,100002356,(16 or 17)-methylstearate (a19:0 or i19:0),Lipid,"Fatty Acid, Branched",2724-59-6,,0.017753223895044523,microbiome
metabolite_100021727,3.0,0.01766124400950797,5.6872847113802445,0.0007343105583924589,0.001135951594855288,,0.0,,1.0,,100021727,"cis-3,4-methyleneheptanoate",Lipid,"Fatty Acid, Branched",,,0.01766124400950797,microbiome
metabolite_100015744,2.0,0.017536571913496557,8.371458918779929,0.0002491083315300922,0.0004491595236028517,,0.0,,1.0,,100015744,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,,,0.017536571913496557,microbiome
metabolite_1539,3.0,0.01751722679243628,5.657910876800082,0.0007648850147541366,0.001174823388674654,,0.0,,1.0,,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phospholipid Metabolism,26853-31-6;26853-31-6,,0.01751722679243628,microbiome
metabolite_100015789,2.0,0.01750017297920059,8.540798392780847,0.00021058401404447981,0.00039484502633339966,,0.0,,1.0,,100015789,sphingomyelin (d18:2/24:2)*,Lipid,Sphingolipid Metabolism,,,0.01750017297920059,microbiome
metabolite_100001267,2.0,0.0173746258110562,8.478442848352008,0.00022388956476172383,0.00041434448461096293,,0.0,,1.0,,100001267,piperine,Xenobiotics,Food Component/Plant,94-62-2,C03882,0.0173746258110562,microbiome
metabolite_1087,2.0,0.01730737255950776,8.427434518659776,0.00023543357771682843,0.0004288906260732921,,0.0,,1.0,,1087,erucate (22:1n9),Lipid,Long Chain Fatty Acid,112-86-7,C08316,0.01730737255950776,microbiome
metabolite_100002070,1.0,0.016957610533287704,15.52511839111875,8.771886580333197e-05,0.00019086975429428716,,0.0,,1.0,,100002070,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",40951-21-1,C02630,0.016957610533287704,microbiome
metabolite_100005986,2.0,0.016952145562100007,8.13939287816902,0.00031278027520890777,0.000545817064411584,,0.0,,1.0,,100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingolipid Metabolism,94359-13-4,,0.016952145562100007,microbiome
metabolite_100001121,2.0,0.016808268591601783,8.11186993536889,0.0003212433924523948,0.0005592014609356502,,0.0,,1.0,,100001121,pyridoxate,Cofactors and Vitamins,Vitamin B6 Metabolism,82-82-6,C00847,0.016808268591601783,microbiome
metabolite_100009233,3.0,0.016751690732995428,5.338288453556059,0.0011953143117837055,0.0017024173531464896,,0.0,,1.0,,100009233,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),,,0.016751690732995428,microbiome
metabolite_1094,2.0,0.01674774184753358,8.073644957243488,0.00033357038058279785,0.0005763899958599817,,0.0,,1.0,,1094,thyroxine,Amino Acid,Phenylalanine and Tyrosine Metabolism,51-48-9,C01829,0.01674774184753358,microbiome
metabolite_100009019,3.0,0.016734911395590468,5.366889819000385,0.0011481977210778735,0.0016486342023623235,,0.0,,1.0,,100009019,1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*,Lipid,Phospholipid Metabolism,,,0.016734911395590468,microbiome
metabolite_100002106,2.0,0.016029319421672406,7.672799196791399,0.0004949899545049768,0.0008134450301305563,,0.0,,1.0,,100002106,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingolipid Metabolism,108392-10-5,,0.016029319421672406,microbiome
metabolite_100005985,1.0,0.016021376502361462,15.43556390508836,9.15619457232784e-05,0.00019680235285033924,,0.0,,1.0,,100005985,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingolipid Metabolism,,,0.016021376502361462,microbiome
metabolite_100020487,3.0,0.016005794372577542,5.172634738468021,0.001504066275453369,0.00206297028053429,,0.0,,1.0,,100020487,N-acetyl-isoputreanine,Amino Acid,Polyamine Metabolism,,,0.016005794372577542,microbiome
metabolite_100015833,2.0,0.015719886695911622,7.139013841785933,0.0008395829828958987,0.001262059707764624,,0.0,,1.0,,100015833,arachidoylcarnitine (C20)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.015719886695911622,microbiome
metabolite_100015745,2.0,0.015416951216281505,7.398572886961395,0.0006482424353866249,0.0010269908246012822,,0.0,,1.0,,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,,,0.015416951216281505,microbiome
metabolite_100015787,2.0,0.015195481621499196,7.3677997398029405,0.0006677909435537576,0.0010532273270814298,,0.0,,1.0,,100015787,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingolipid Metabolism,,,0.015195481621499196,microbiome
metabolite_100001810,2.0,0.015177437854150266,7.3049763677142385,0.0007107012839253288,0.00111096320436221,,0.0,,1.0,,100001810,dimethylarginine (SDMA + ADMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,102783-24-4,C03626,0.015177437854150266,microbiome
metabolite_100002784,1.0,0.015133749649562933,14.044797630925764,0.00018970845300283543,0.0003640390859004198,,0.0,,1.0,,100002784,2-oxoarginine*,,,10/4/15,C03771,0.015133749649562933,microbiome
metabolite_100000269,2.0,0.01507275297715982,7.238516529770909,0.0007588638513533883,0.001170676182065949,,0.0,,1.0,,100000269,glycerophosphorylcholine (GPC),Lipid,Phospholipid Metabolism,28319-77-9,C00670,0.01507275297715982,microbiome
metabolite_100000039,2.0,0.015029770530786024,7.171782393134982,0.0008106977889708044,0.0012321871114532208,,0.0,,1.0,,100000039,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",3226-65-1,C02989,0.015029770530786024,microbiome
metabolite_100001276,3.0,0.014992944405582631,4.048827050764914,0.007172077609892833,0.008051456552507082,,0.0,,1.0,,100001276,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",3077-46-1,,0.014992944405582631,microbiome
metabolite_519,2.0,0.014986603373759455,7.272587801539551,0.0007334010918984252,0.001135951594855288,,0.0,,1.0,,519,myristate (14:0),Lipid,Long Chain Fatty Acid,544-63-8,C06424,0.014986603373759455,microbiome
metabolite_100002173,1.0,0.01491690900345255,14.38565303049103,0.00015834224066607418,0.0003135710103078155,,0.0,,1.0,,100002173,1-pentadecanoyl-GPC (15:0)*,Lipid,Lysolipid,,,0.01491690900345255,microbiome
metabolite_100001126,2.0,0.0148492130568183,6.941132975067332,0.0010185850737787338,0.0014799768792527037,,0.0,,1.0,,100001126,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,2746-34-1,,0.0148492130568183,microbiome
metabolite_1538,4.0,0.01479868932691586,3.5862590097320273,0.006529151703003606,0.007388526405485621,,0.0,,1.0,,1538,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingolipid Metabolism,85187-10-6;85187-10-6,C00550,0.01479868932691586,microbiome
metabolite_100015831,7.0,0.014746420639215052,2.0141483708405694,0.05062156882452464,0.050983151458985534,,0.0,,1.0,,100015831,linolenoylcarnitine (C18:3)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.014746420639215052,microbiome
metabolite_55,3.0,0.014567966838313406,4.666604471144092,0.0030378334986383834,0.0038040366190764834,,0.0,,1.0,,55,1-methylnicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1005-24-9,C02918,0.014567966838313406,microbiome
metabolite_452,2.0,0.014550298637238446,7.057734899084095,0.0009063020105070876,0.0013451429840157826,,0.0,,1.0,,452,palmitoleate (16:1n7),Lipid,Long Chain Fatty Acid,373-49-9,C08362,0.014550298637238446,microbiome
metabolite_100001384,2.0,0.014509685013302742,6.286855798033797,0.0019478609862555918,0.0026206908307446417,,0.0,,1.0,,100001384,1-arachidoyl-GPC (20:0),Lipid,Lysolipid,108341-80-6,C04230,0.014509685013302742,microbiome
metabolite_100003260,1.0,0.014454702453007062,13.024034319090429,0.0003247116459598639,0.0005638465773440985,,0.0,,1.0,,100003260,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,3/2/86,,0.014454702453007062,microbiome
metabolite_100009066,2.0,0.014442909682391813,7.012208984055234,0.0009478397886990197,0.0014038383425059012,,0.0,,1.0,,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phospholipid Metabolism,,,0.014442909682391813,microbiome
metabolite_100020241,2.0,0.014427093565050786,6.792162579223076,0.0011791874718107885,0.0016862620032994035,,0.0,,1.0,,100020241,gamma-glutamylcitrulline*,Peptide,Gamma-glutamyl Amino Acid,,,0.014427093565050786,microbiome
metabolite_363,2.0,0.014333733985142372,6.9220765812684775,0.0010361656694817974,0.0014999934229664624,,0.0,,1.0,,363,myo-inositol,Lipid,Inositol Metabolism,87-89-8,C00137,0.014333733985142372,microbiome
metabolite_100001563,2.0,0.014231774377546191,6.6339126749121755,0.0013788837956034286,0.0019136084171268053,,0.0,,1.0,,100001563,2-myristoyl-GPC (14:0)*,Lipid,Lysolipid,,,0.014231774377546191,microbiome
metabolite_100015791,1.0,0.014190314146328098,13.689243417680501,0.00022805869529369637,0.00041979472632390583,,0.0,,1.0,,100015791,sphingomyelin (d18:2/23:1)*,Lipid,Sphingolipid Metabolism,,,0.014190314146328098,microbiome
metabolite_100002102,3.0,0.01397330489320503,4.501757619514233,0.003815466754278792,0.0045813368360683735,,0.0,,1.0,,100002102,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",3025-95-4,C01073,0.01397330489320503,microbiome
metabolite_100008957,1.0,0.013896418137317013,13.500375437641946,0.00025173868577671113,0.00045274432008311565,,0.0,,1.0,,100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingolipid Metabolism,,,0.013896418137317013,microbiome
metabolite_100015759,2.0,0.013522398515098843,5.832652013095539,0.003048708185651289,0.003804140302449838,,0.0,,1.0,,100015759,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),,,0.013522398515098843,microbiome
metabolite_100009132,1.0,0.01336732576457167,12.789719873745653,0.00036621626671752913,0.000620630932778505,,0.0,,1.0,,100009132,1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,Lipid,Phospholipid Metabolism,,,0.01336732576457167,microbiome
metabolite_100006726,1.0,0.013264017285481766,10.458122161224942,0.0012726437060727501,0.0017908459336951872,,0.0,,1.0,,100006726,linoleoyl ethanolamide,Lipid,Endocannabinoid,68171-52-8,,0.013264017285481766,microbiome
metabolite_100000491,2.0,0.013216305934872441,5.899755741127059,0.002849543832683112,0.003606693720002862,,0.0,,1.0,,100000491,gamma-glutamylphenylalanine,Peptide,Gamma-glutamyl Amino Acid,7432-24-8,,0.013216305934872441,microbiome
metabolite_100001553,1.0,0.013090460385891345,12.667209269670705,0.0003904487562683051,0.0006569603178261458,,0.0,,1.0,,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysolipid,,,0.013090460385891345,microbiome
metabolite_100006129,1.0,0.013041731848568272,11.19231403413546,0.0008574984280457898,0.0012862476420686848,,0.0,,1.0,,100006129,vanillactate,,,2475-56-1,,0.013041731848568272,microbiome
metabolite_100009028,2.0,0.01293794309959062,6.199860528854053,0.0021131412095413606,0.0027964412732429753,,0.0,,1.0,,100009028,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Sphingolipid Metabolism,5966-29-0,,0.01293794309959062,microbiome
metabolite_100020414,1.0,0.012869726456845476,12.372602416202206,0.0004563260802356874,0.0007551875271506095,,0.0,,1.0,,100020414,6-bromotryptophan,Amino Acid,Tryptophan Metabolism,,,0.012869726456845476,microbiome
metabolite_100001211,3.0,0.012783353243402296,3.530728872079497,0.014554635248833462,0.01543010203071818,,0.0,,1.0,,100001211,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",111-20-6,C08277,0.012783353243402296,microbiome
metabolite_799,2.0,0.012776951225765831,6.160541724604097,0.0021962222441964897,0.0028940872563710755,,0.0,,1.0,,799,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",107-43-7,C00719,0.012776951225765831,microbiome
metabolite_62,1.0,0.012744650654788359,11.101889263388019,0.0008991856551458995,0.0013430633196564812,,0.0,,1.0,,62,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy",263399-35-5,C14829,0.012744650654788359,microbiome
metabolite_100009161,2.0,0.012669751092490245,5.357499263258337,0.004876068963778366,0.005691438111694947,,0.0,,1.0,,100009161,1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*,Lipid,Plasmalogen,,,0.012669751092490245,microbiome
metabolite_1140,2.0,0.012437448757299019,5.925517966376473,0.0027710884982849564,0.003526385182835549,,0.0,,1.0,,1140,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,10148-81-9,C05283,0.012437448757299019,microbiome
metabolite_100001552,1.0,0.01239988390052904,11.789681666485386,0.0006216339062282137,0.0009915201445495263,,0.0,,1.0,,100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysolipid,,,0.01239988390052904,microbiome
metabolite_100001540,1.0,0.012392736884586864,11.996121235775622,0.0005567617884282087,0.0009002684881694659,,0.0,,1.0,,100001540,pyroglutamine*,Amino Acid,Glutamate Metabolism,2353-44-8,,0.012392736884586864,microbiome
metabolite_1137,1.0,0.01228987589804964,11.758442523019179,0.0006318521835266433,0.0010055435426326942,,0.0,,1.0,,1137,oleoyl ethanolamide,Lipid,Endocannabinoid,11-58-0;111-58-0,,0.01228987589804964,microbiome
metabolite_1124,1.0,0.012271904764469932,11.902551745841354,0.0005850189692115885,0.0009373599393049315,,0.0,,1.0,,1124,citrate,Energy,TCA Cycle,77-92-9,C00158,0.012271904764469932,microbiome
metabolite_100001262,2.0,0.012143202340742731,4.88625774695553,0.007777895190578991,0.008662584690929209,,0.0,,1.0,,100001262,gamma-glutamyl-epsilon-lysine,Peptide,Gamma-glutamyl Amino Acid,17105-15-6,,0.012143202340742731,microbiome
